Grade_binary,Student_1_5_Grade_performance,Schools_with_high_no_of_low_income_families,Probabaility that 2 student belong to different Race,Class Size Index,Qualification of teacher,4_10_years_expe_teacher,Media Contect Index of School,No of Expulsion per 100 student,Long Suspensions per 100 students,
0,-0.322383186,-0.631377024,0.394633296,1.090377641,2.089574158,1.186077315,-0.079320695,1.147469835,-0.412841995,
1,0.102319909,-1.230560745,-0.050579566,0.410621297,-0.36814593,1.663190794,-0.084913596,0.240417416,0.350992959,
1,-0.887699723,-1.756011031,-0.325822329,0.013634498,0.399425529,0.952682208,-0.165463647,-0.125610937,0.027872941,
1,-1.387607889,-0.625038409,0.760542391,0.370929596,3.099779547,0.577766117,-0.053829644,-1.425769107,-1.185958616,
0,-0.605739064,0.09482168,0.128532713,0.846321233,0.175431558,0.932188791,-0.123106384,-0.209043704,0.073937662,
0,1.229684878,0.566338198,-0.080656612,1.215784899,-0.497475348,-0.588723393,1.146291641,-0.211505227,-2.184577017,
0,1.118683731,1.015502739,0.452008087,1.050777236,0.270849086,2.710901635,0.620909613,-0.199898922,-0.168666526,
0,1.854272877,2.20310514,0.2005878,1.064541374,0.089332833,-0.379333924,-0.08893612,0.093431769,0.334806744,
0,0.593293909,1.446069383,0.486817849,0.98898588,-0.11026886,0.613209606,-0.072351114,-0.229250037,-0.53522655,
0,0.948499462,1.464511952,1.18206043,0.993862352,0.029942556,0.507099269,0.951333081,-0.0908505,-0.318440306,
0,1.195226794,1.162254111,-1.078948822,1.248600034,-0.562334157,-0.088586807,2.505322978,0.065098302,-0.803291219,
0,0.839426868,0.709286947,0.24130415,0.997512733,1.469197379,-0.075438311,-0.049067543,-0.524551224,-0.548670357,
0,0.150009383,1.715162086,0.414153406,0.923088566,-0.866569811,1.812875055,-0.020335338,-0.222755887,0.481187078,
0,0.64887059,1.331074028,0.67368993,-2.298224734,-0.504010686,-0.454264577,-0.051235879,-0.652086335,0.143439719,
1,1.183669868,0.907167667,-0.565588842,-2.27389683,-0.649346453,-0.464001608,-0.119356982,-1.239653667,0.321768609,
0,0.550188389,0.771092873,0.188130217,0.968669645,-0.925201241,1.310941105,-0.050429977,-1.423740583,-0.036320212,
1,1.759784875,0.925033969,0.665999154,-1.953468425,-0.591264463,-0.04649066,-0.000120229,-0.089713956,-0.283724546,
0,-0.817835908,1.242004819,0.443364323,-0.743722889,-0.123113533,-0.864014371,-0.019990206,-0.568169494,0.283234571,
0,1.333192345,1.508198591,-1.245610351,0.059338332,1.535436612,-1.629607633,-0.227169967,-0.444440716,-0.623609774,
0,0.242468436,0.3211112,-0.998756287,-1.997087586,-0.901913697,-2.206103099,-0.118821932,-1.02067986,-0.336512475,
1,0.846832816,0.198308275,0.569585159,-1.571223464,-1.05391399,-0.31763784,-0.051501836,-0.613847434,-0.003446095,
0,0.455881504,0.872352687,-0.237380655,-2.295375719,-0.194381331,-1.783369479,-0.093114197,-0.604092924,0.768541749,
0,0.506940601,0.414187111,0.611721984,-0.186435211,-0.815260707,0.144405968,-0.269607095,0.493231309,-1.048313367,
0,0.476396662,0.571913149,-0.176664164,-1.213404419,0.012499408,-0.344060845,-0.084177044,0.466889895,-0.335044502,
0,0.994920575,0.585000531,-1.08152397,-1.436012171,-1.265815931,-0.729592831,-0.18008055,-0.968547492,-0.595642606,
0,0.844936636,1.283411434,1.811318594,-2.416680601,0.966153145,1.161801781,0.004579562,-0.663702063,-0.199937346,
0,1.265034444,0.584025662,-0.810182912,-0.095578984,0.027809209,0.017473664,-0.156360389,-1.274641829,-0.717255642,
1,0.827151837,-0.152934019,0.716822567,-1.079280456,0.326420344,-0.576110403,-0.000189218,-1.162918084,0.524456498,
0,-1.079303164,0.249567791,-0.85612239,-1.445008049,0.729425421,-0.727944493,-0.134868894,0.377272277,-0.502855005,
0,-1.198348215,0.385751009,-0.664870845,-1.023166201,-2.105046382,-1.980875028,-0.120831402,0.0791235,0.398913889,
0,1.189032076,0.184662312,0.419459375,-1.932373232,-0.210920942,0.477381453,-0.230843469,-1.822880065,-2.510533832,
0,1.521158359,2.210881333,-1.060455944,0.90319764,-0.534682923,-2.564554519,-0.248394088,0.914713237,-0.377244991,
0,-0.962093637,1.191563012,0.741423675,-0.388060245,-1.244709841,-1.173356915,0.158006744,-0.705421175,-3.073368709,
0,0.276350789,2.124595343,0.513370401,0.945125603,0.666708118,1.70988838,-0.102534624,-0.037238128,-0.446980134,
0,1.584014766,2.109355921,-1.465067428,0.08066003,0.066049432,0.713188019,-0.150271371,0.635650104,-0.101662271,
1,0.820114194,-1.316248349,-0.271087591,-0.533656114,-0.815951951,-0.675667934,-0.217270588,-0.842213444,-0.254984537,
1,0.369269408,-1.006155557,0.355701911,-0.67422774,-0.660978174,-0.881379504,-0.068634165,0.11026735,-0.667166853,
0,1.243335203,-0.376246202,1.703659112,-0.662474635,-1.874250058,-0.881197763,-0.022601897,0.259132767,-0.246391556,
0,0.707420158,-1.428968824,-3.216827928,-0.625626212,-0.718901979,-0.196108118,-0.347166338,-0.791188429,-0.256275843,
1,-1.387075961,-1.693854975,-0.290919354,-1.297342296,0.728217487,-0.60186959,-0.281570559,0.114722933,-0.959228207,
1,-1.378362931,-0.202678586,-1.982948958,-1.616588126,0.812808591,-0.629593925,-0.19536891,-0.519942756,-0.825046049,
0,-0.30122117,0.168522611,-0.45320351,-1.0075905,0.058692788,-0.849992931,-0.099056541,2.529588955,-0.161075307,
1,2.030180085,0.693069558,0.124850108,0.568286111,-0.437307913,-1.58103876,-0.155438957,0.816040421,-0.009291519,
0,-0.666040002,0.111701993,-1.62674454,-0.041449454,-1.741272302,-0.55813014,-0.207903127,0.433508667,-0.830802333,
0,-0.097411806,-1.308723284,-0.899164967,-1.174729086,0.423511999,0.694316003,-0.220549726,-0.343381263,-0.272102209,
1,-0.298854486,-0.562372142,-0.891382066,-1.134745095,-1.274156509,0.621884511,-0.663822166,-0.540184171,-1.988316702,
1,-0.38972174,-1.133088226,-0.321541501,-1.481590686,-0.181508399,-0.758056772,-0.469763307,-0.874767411,-1.196847902,
1,-1.566176756,-0.091488481,-1.439175925,-2.480421285,-1.064100145,-0.905602783,-0.3067351,-0.509046974,-2.075196851,
0,-1.472092662,-0.346418044,1.575489855,-0.086772413,-1.001511923,0.398641474,-0.021846127,0.900582823,0.359443327,
1,0.658004958,-0.551127367,-1.546911112,-0.374676727,0.784282129,-0.541027096,-0.294539165,-0.373737922,-0.671959385,
0,0.865511916,-0.074779764,-0.410170841,0.82874837,-1.294955662,-0.803699919,-0.056639747,1.71054498,0.236940985,
0,1.202007472,0.305465925,-1.915804299,-0.562271479,-1.597852836,-0.421242086,-0.281962683,0.210279393,-0.290377887,
1,-0.071240727,-0.185703305,-1.025629401,-2.188327784,0.231121597,-1.687097976,-0.138812485,0.459889636,-1.174632954,
1,0.00541247,-0.281102224,-0.67203994,-0.297375008,-1.42759253,-0.192517465,-0.484629922,-0.703981209,-0.185385926,
1,-0.851003622,-1.23465298,-0.928483583,-1.448513598,-0.181000753,0.972348817,-0.15626247,-0.006967354,-0.060612931,
0,-0.050584999,0.147069483,-0.908562026,0.464488926,0.108888163,0.649662984,-0.426537978,-0.74155642,0.85318298,
0,0.230847659,0.085406469,0.53216135,0.264548636,-1.359915088,-1.445810366,-0.131265967,-0.072329592,-0.803938948,
0,1.005827329,0.635704176,-1.505828257,0.589786489,0.753711877,-0.19231705,-0.463074026,0.420091617,-0.338672211,
0,-0.658844613,0.763123792,0.340086234,0.271479219,-0.296608768,-3.02785602,-0.239132189,0.355607091,0.174268691,
0,1.626620998,-0.225528903,-0.93185184,0.56600849,0.968882036,-1.765749727,-0.142462528,1.109264384,-0.019112809,
0,-1.028274847,0.535991352,0.206412466,0.506064656,1.175934324,1.039892247,2.221086935,-1.185698555,-0.838398947,
0,0.009993291,0.599799743,-0.420166569,0.675828229,-0.746192688,-1.710931043,-0.185302551,-1.405536478,-0.043815407,
1,-1.211280343,-0.030658645,0.727221089,-0.832463342,-1.179527127,0.807347968,-0.002280133,0.470581184,0.313568693,
1,-0.355858409,-0.266003336,2.627267853,-1.778667355,-1.165613675,-0.38222601,0.364426072,-1.548987395,-1.381612882,
0,-2.014852578,-0.151328495,0.90421719,-1.357510965,0.819207733,-0.346113129,-0.093603109,0.722537742,0.207104049,
0,-0.93681962,-0.342633702,0.674406444,-0.206614676,-0.286213899,-2.083281293,0.001857948,-0.675030093,0.085446084,
0,-1.710205523,-0.165938486,0.402239427,0.120720082,-0.105791087,0.329481747,-0.672641096,-0.446216836,-1.135616395,
0,1.294901548,1.036496126,0.048505664,-0.5096831,-0.865587353,0.949695456,-0.074130164,0.582198393,0.163759808,
1,1.131483796,0.411535993,-1.318517321,0.658706556,1.013901967,-0.732448679,-0.267415542,-1.820205901,2.04097803,
1,0.569107882,-0.560876736,0.727506903,-0.904048545,-1.142985732,-1.259375834,-0.006877127,0.575069964,0.592527961,
0,-0.879073986,0.430618231,0.75322836,0.603927088,-0.186653105,0.351846791,-0.009225438,-0.246708884,0.264502691,
0,1.115464359,-0.433302543,0.658705792,0.143956912,-1.649169939,-1.854847355,-0.039841554,0.161798186,0.169176762,
1,-1.276494834,-0.854373601,1.536498704,-0.740755969,-1.017269968,-1.368126495,-0.216096446,-0.122261393,-1.741977974,
0,-1.688330037,-0.410491882,-0.558048235,-0.654712887,-1.090424664,-2.722979575,-0.206232848,-1.335098715,0.379335612,
0,-1.616127109,0.303505185,0.399815467,0.861692678,0.275877485,-0.304523586,-0.023238619,-0.620208541,0.191114045,
0,-1.447166317,0.13850618,0.265587751,-0.148230534,0.739118942,0.699278759,-0.038004243,0.122099291,0.147828035,
0,-0.1304621,-0.221206437,-0.165259161,-0.540333428,0.42619404,1.756178254,-0.165652082,-0.548106765,0.562230521,
1,0.175365811,-0.012168373,1.806382932,-0.269786524,-0.921548077,-1.629327579,-0.289294052,-1.111491706,-1.171542036,
0,1.032506234,-0.334825567,-0.390309045,-1.258887861,-0.890587177,0.998235916,-0.186981168,-1.404221497,0.018260362,
1,-1.789009676,-0.781142576,0.868603076,-0.868597143,0.205679486,-0.964074066,0.001087564,-0.281191785,0.086998098,
0,1.126906985,0.872546558,0.407757416,-0.065819356,-0.5727757,-0.116496852,-0.006854135,-0.75511451,0.048635245,
0,0.272346387,0.561600823,-0.477929542,0.172846648,-0.573469582,0.597610081,-0.268760058,-0.417265257,0.045776875,
1,-0.730364431,-1.116982106,1.112365895,-2.172213575,-0.805203407,-0.307457201,-0.043377236,0.060826578,-0.28281247,
0,-0.194840503,1.422433197,0.915435315,0.778442333,-0.207656285,-0.825150419,-0.010519272,-1.015255355,0.392749158,
1,0.127199764,0.011484056,1.560418824,0.201364692,-0.292359897,0.103626366,-0.375768476,-1.091523569,-1.300546543,
1,-0.435738154,-0.151790232,1.271611254,-0.351945691,-1.635266427,0.223587728,0.051910441,-0.398020344,0.141438408,
0,0.106486392,-0.372043234,0.289969,-0.089472234,-0.443031653,-0.480338862,-0.084323444,-0.267978215,0.06985197,
0,-1.253951765,1.222934009,0.133065707,0.763794475,-0.576700898,0.561874783,-0.0355503,0.012309969,0.588981393,
0,-0.994513168,0.141085442,-0.271858233,0.905927103,-1.383993404,0.701650493,-0.174316863,-1.29617467,0.027671409,
0,-0.329920484,0.371978928,-1.96940898,1.126712304,-0.458496466,0.111553476,-0.324487657,-0.570457693,0.397977583,
0,-1.201981935,-2.202190861,-1.253754808,1.077868766,-0.638096037,0.424188223,17.48349632,0.935782262,-1.695210227,
0,0.109888485,-0.221102899,1.169514468,1.133121611,-0.347277294,-0.622927471,1.741616871,-0.289535728,-1.214711811,
0,0.709716227,-0.380728287,-1.343462205,0.777164743,-1.466055167,-1.505393028,-0.144775184,-0.198688226,0.036011408,
0,0.270065642,0.362813613,-1.160634938,1.478830793,0.019250003,-1.478580055,-0.197604792,-0.407941533,-0.217603506,
1,0.634230716,-0.419674891,-0.861268736,0.288127337,-0.638368718,1.184581672,-0.085895786,-1.574441713,0.190820745,
0,0.225607772,-0.511019971,-0.655850193,1.127682552,1.702289472,-1.193317789,-0.129842317,0.886976975,0.042052576,
0,-0.514964106,0.428002314,-0.786278011,1.152172603,-0.211711051,-0.183193053,-0.131936244,-0.404353049,0.149425604,
0,-1.286973358,0.217389592,1.342293189,1.026451428,-0.369380994,0.238156006,-0.401953742,-0.453808744,-1.151796608,
0,-1.400545973,0.47675676,0.231493609,0.922968527,-0.212595252,0.17719106,-0.306458284,-0.494047418,0.127544536,
0,-0.89849854,-0.059561754,0.466072115,0.797162679,0.992080052,1.017974106,-0.008967601,-0.915764841,0.112617143,
0,-0.786538262,1.051247969,0.739545976,1.190988004,-0.754540419,-2.09155217,-0.108469083,0.584446182,0.263244052,
0,-0.851787988,1.183619495,1.043742393,0.54289425,0.902254215,1.168446797,0.016069752,0.960437164,0.769685318,
1,0.800332443,0.06405733,0.822813856,-0.689466618,0.869057359,0.168857348,-0.01011465,-2.108573136,0.297353958,
0,-0.634170636,-0.553996365,1.031258456,-2.079327561,-0.826786289,-0.781181405,-0.067466491,2.552934005,0.515331058,
0,0.571639671,0.517201936,-0.367678714,-0.102333797,-1.907312067,-2.206811913,-0.099916447,0.514242188,0.818377145,
0,-0.068626239,2.181214122,-1.344904615,-0.522895679,-0.653855709,1.029309897,-0.130000546,0.010897874,-0.086775085,
1,-1.126711806,-1.172278427,-0.959136801,-0.758504752,-0.158754947,-0.317521483,0.885996704,-0.067108615,0.966995631,
0,-0.814752028,-1.071649364,-0.643076138,0.572544943,2.06426484,1.895611248,-0.080868048,0.107815802,0.068272382,
0,-0.414643899,-0.134907549,-1.540342978,-0.404189512,-0.160347581,0.508026925,-0.13435296,-0.281282841,0.236353443,
0,-0.954423155,1.11055215,0.742920821,0.318471447,0.371054332,0.310837108,1.315907225,0.047642133,-0.118689555,
1,-0.16348634,-1.673817119,-0.737064728,0.107680471,0.598830384,1.747614698,0.509433294,-0.107039058,0.080015754,
0,-0.763698491,-0.388091091,-0.615729088,-0.008801432,-0.486945179,2.029546704,-0.116763559,-1.121277119,0.058649801,
0,0.203392774,-1.084638979,0.910555591,0.140969722,-0.181969387,0.679098215,0.023319455,1.051523437,0.267822554,
1,-0.30843492,-1.272534399,0.981816859,0.121497532,-0.107218793,0.778316105,-0.305269869,-0.273715875,1.131526984,
1,0.357216673,-1.203377643,0.796941163,-0.078452803,0.716195148,-0.233655951,-0.057646122,-1.00901968,0.129015625,
0,0.322620496,-1.119086264,0.506516699,0.475600358,-0.276359834,0.102141803,-0.074048809,-0.315762005,0.241836039,
0,-0.409953016,1.883881928,0.63382357,-0.299533838,0.143023968,0.361126501,-0.017172881,0.519998938,-0.201400599,
1,-1.797659497,-0.67421287,0.172768404,-0.741486715,-0.067826991,-0.66370544,-0.07329196,0.275984714,0.123184331,
0,-0.004954782,2.358810752,0.468970198,-1.285140096,-0.254938014,0.581573316,0.015041594,0.937610066,0.641113396,
0,0.247402297,-0.054506848,-0.160784349,-1.192521437,1.430691668,1.960699093,-0.043807828,0.224066568,-0.815618115,
0,-0.083799538,0.497858752,0.233088944,-2.101099488,0.495256906,0.323374823,-0.290948537,0.333754025,-2.850367431,
0,-0.187845728,-0.757644759,-1.007830971,-1.278791419,3.718401507,0.193104774,-0.166812633,0.198889314,-0.530330852,
0,-0.938597858,-0.598634554,-0.986345062,-2.424191575,2.635804877,0.120250701,2.606060443,-0.622472165,-0.107690503,
0,-0.670122855,0.500977968,-1.056340182,-2.174522144,0.00627866,1.292679442,-0.370972837,0.533013397,-1.542910072,
0,-1.096404461,-0.772335918,-2.227076651,-1.226746071,-1.087615095,0.601313065,-0.148189662,2.850598249,0.36560189,
0,-1.371827527,0.036203462,-2.318642033,-1.594288488,-1.420964868,-0.633677639,-0.332589057,-0.599131869,-1.197078981,
0,-0.112268237,-0.146961459,-0.869644539,-1.220158268,-0.545857292,0.740815364,-0.105648241,0.374530327,-0.775400392,
0,2.079713097,1.003523291,-0.510052165,-1.688093047,-0.147320269,-1.511500134,-0.18255311,-1.617708337,-1.550087726,
0,1.859935259,0.303380004,-0.384475899,-1.304575361,-1.203310486,-2.394640533,-0.057125221,-0.797502095,-1.332657343,
1,-1.387993815,0.382835413,-1.266379949,-2.297741494,-0.15319451,1.279974628,-0.081248316,2.062409306,0.595475647,
0,0.020699072,-0.93883555,-1.818595165,-2.282744474,0.608889856,-1.099087927,-0.10081016,0.404655147,-0.204859913,
1,0.638263447,0.140224219,-0.270182104,-1.935316446,-1.017219146,2.23315624,-0.296042049,-1.007075021,0.700895706,
0,-0.004381857,0.498901798,-1.251442925,0.64404063,-0.038442265,-1.574260485,-0.334526456,0.219432478,-0.796304673,
0,0.52310089,0.519911283,0.870669603,0.565431742,0.111452702,-0.532206214,-0.085081207,-0.386521288,-0.034555698,
0,-0.942453166,0.036561124,0.400401006,0.453726561,1.229323576,-0.805492151,4.308371171,-0.412174099,-0.154046167,
0,1.152861386,0.801254566,0.974509039,-2.251237745,0.96289745,0.630572817,0.0041233,0.539110655,-0.670457121,
1,-1.800733598,-0.323686343,-0.663373364,-1.87293814,-1.687239961,-1.83645467,-0.20988016,0.745031677,0.11530583,
0,0.68358931,0.885862383,0.950904444,-2.097199831,0.416554426,-0.091586541,0.055016821,0.375823318,1.768909346,
1,0.755800406,1.340603006,0.540086003,-0.092247015,-0.31289307,1.839771586,0.004636232,-0.905195623,0.509003594,
1,1.893633838,0.543626747,-0.253078288,-0.819860544,-0.640678272,-0.727810253,-0.07825178,-0.391559921,0.730514263,
0,-1.170245176,-0.048528372,0.074046984,-0.597446004,-0.250424229,0.226768549,-0.512045184,0.122128274,-0.293103868,
0,0.441861872,0.984876488,-1.056954547,-0.180138105,0.696168494,-1.437117082,-0.216618444,-0.111261611,0.107566563,
1,1.578607816,1.283282385,0.116430908,-2.256102848,-1.109832027,0.224342221,-0.100837332,0.463306974,0.710762184,
1,-1.024611974,1.019589399,-0.340280985,0.342295016,1.639584321,-1.854410413,-0.38888242,-2.126941356,-0.439899174,
0,0.789419778,0.18855675,0.670447279,-0.099688732,-0.098923796,-0.831438242,-0.392583651,-0.264745212,-0.073250603,
0,-0.804896037,0.712334967,-1.23741626,-0.039228765,-0.526166542,-0.545271333,-0.191830527,-0.505296824,0.602049022,
1,1.288785554,1.360571933,-1.056883832,-0.101168798,0.965339562,0.632379846,-0.242543725,-0.596598482,0.640141678,
0,-0.037073634,1.71122942,0.885129737,0.553082213,-1.425893227,-0.685315084,-0.168081518,0.192866517,0.424408341,
0,1.473078096,1.231293378,-0.219527237,-0.522042898,0.17354233,-0.513407555,-0.164042321,0.795721622,0.424965085,
0,-0.620356096,1.840691903,-1.082245659,0.095820213,1.329834491,-0.007617907,-0.375227811,2.866230063,0.556491672,
1,0.422145203,1.84404154,-0.946475312,-0.455877812,-0.495777974,-0.037928782,-0.196071108,-0.90821424,-0.009890213,
0,0.319436792,2.415007778,-0.469420466,-0.047203745,0.461513138,-0.979466516,-0.29822911,0.119660724,0.450013266,
0,1.30336829,0.582736034,-0.46981142,0.786126444,-1.134365577,-0.579753686,-0.118952605,0.022273963,1.171042738,
1,0.213566409,-0.232683739,-0.939038579,-0.000652671,-0.338675768,-0.485198902,0.866353841,-0.899682165,-0.086157415,
0,-0.233396038,1.43780328,1.998852772,-0.387823255,-0.567321727,-0.163486585,-0.042761349,0.77864979,0.221653154,
0,1.212519392,0.695346745,-1.036881298,-0.157035365,-0.684802705,-0.572331163,-0.251526345,-0.505614081,0.426540591,
0,-0.908627925,0.690694313,-0.363713898,0.889723461,-0.603923339,-1.701198247,-0.312706437,0.444646176,0.330079316,
1,-1.467037333,0.72220921,-0.392613759,-0.410925145,-0.704410086,-0.285106352,-0.18177632,-0.40496273,0.378898457,
0,-0.281641931,0.664910563,-0.951533616,0.676059662,-0.533683701,-0.916406893,0.623749429,0.679985313,0.738186708,
0,0.394409443,0.788985834,-2.066846896,0.392635609,0.691157848,-0.471823574,-0.652156532,0.647514808,0.662391437,
1,0.442774499,0.267968638,0.091459789,-0.040072876,-0.722222104,-0.552885795,-0.05534426,0.181881919,0.223285348,
0,-0.126303311,1.995469036,-0.259824159,0.610403045,-0.778764882,0.021199525,-0.177385632,-0.444542085,0.932313281,
0,1.044121171,1.570561311,-0.589904082,-0.232807202,-0.215005817,0.662295974,-0.178290395,-0.333246464,0.114781989,
0,1.895126792,1.841362641,0.197510633,0.537865837,1.313840506,-0.530613877,-0.215986918,1.125838066,0.319882411,
1,-0.164627174,-0.433699612,-0.381458847,-0.132090041,0.755320233,0.605578722,-0.069691063,0.479856245,0.594634558,
0,-1.660258321,-1.350959697,-2.325666287,0.921663683,-0.898772118,2.114685197,-0.671725609,0.389221046,-1.392730587,
0,-0.358320528,-0.511967639,-0.718772865,1.190348288,0.201696369,0.079297662,-0.281792509,0.686938163,-0.590279317,
0,1.209803068,0.052039259,0.205958581,0.037524138,1.003299137,0.012925679,-0.147604776,-2.082997527,-0.396805966,
0,-1.170436449,0.946855331,-1.461713247,-0.486008829,-1.2865318,-1.050443159,23.5200956,0.302874551,0.389506099,
